"fake_review","fake_review_date","fake_review_rating","fake_user_link","fake_user_name"
"Been here twice and always loved my experience. Recently, I came here with two of my best friends to grab a bite to eat and drink wine. We were warmly greeted by the hostess who told us the wait time was almost an hour. We expected it, so we put down our name and number and went to the Nordstrom near by to shop. We then got a text saying our table was almost ready. We were almost instantly seated.The restaurant is tapas style, which works like a family style restaurant where you order bunch of dishes to share, and dishes come out in no particular order. We ordered a bottle of red blend wine recommended by one of the wine specialist there. It was around $36, which was very affordable for us (3 poor college students haha).We ordered 3 dishes to go along with our wine: baked feta dish, fried pig ear, and the famous bone marrow. Im not much of a ""try exotic food"" person, but the bone marrow was too good  I def recommend it.All in all, I recommend Purple pig for a nice girls night out, dates, and just a nice outing to try great wine and beer! It is crowded and loud in there, so keep that in mind before choosing the place for dates!","2/5/2017","5.0 star rating","https://www.yelp.com/user_details?userid=ttw97LsErXWi4W7u7Mxemg","Yaejin R."
"This place is amazing- so amazing, I came here twice in one week! The first time I came with my girlfriends and we sat at the chef's table. It was very cool to see how everything was prepared and the staff was great about explaining the dishes and giving us recommendations. And they are true experts! With all of our (probably) annoying questions about what they were making- they didn't skip a beat and ran that kitchen like a well oiled machine!1st time we ordered: bone marrow, lamb ribs, grilled octopus, broccoli, pear dessert. All was great. I felt like the broccoli was a tab heavy on the dressing, but the flavor was great (my other two friends highly disagreed, so who knows). My favorite dish was the lamb ribs- so unbelievably delicious!2nd time we ordered: whipped feta spread, chamomile pork steak, veal, chicken kebabs. Again, everything was great- but the chamomile pork steak was amazing. Definitely in my top 10 dishes of all time!If you haven't been, you must come! If you come between 6-9 you should expect to wait between 1-2 hrs, maybe more on the weekends. Trick of the trade- if you don't like waiting and don't mind having a late dinner come between 10-12. Place isn't insanely busy at that time, we had quick service, ate amazing food and had an easy walk to some great bars!The prices are on point for the serving sizes. 4 dishes for 3 people left us stuffed and we even had some leftover.My only disappointment is that I can't eat here everyday.","3/30/2017","5.0 star rating","https://www.yelp.com/user_details?userid=19Mw3M3_cl5UeNuwvR9kWg","Jaime B."
"I wanted to take an out of town friend to a cool restaurant. I found out that they don't take reservations, which was disappointing. When we arrived at 17:30 on a Friday. The wait was 3.5 hours. Crazy! They did give us the option of standing at communal tables in their heated patio. We swooped in when a couple left about ten minutes later. The food was expensive and really small. What one would expect from a rich, hipster joint. That was too bad, but not unexpected. Standing to eat while putting her bag and our coats on the floor sort of under the table was not cool. I don't know how one is supposed to eat there if they are backed up that much at 17:30, but it is what it is.  I won't be back simply because there are dozens of cheaper, better restaurants within walking distance that take reservations.","3/23/2017","2.0 star rating","https://www.yelp.com/user_details?userid=pyFfrBzhSy-jErlvcoSDhQ","Nathan D."
"I just don't like this place as much as everyone else seems to. I really wanted to, but I just don't. At most, I think this place is okay. We ordered the pate, stuffed squid, gnocchi and turkey leg. Everything was pretty tasty, but a little too rich for my taste. I felt like some dishes were a tad too oily or salty. I would say that their pate is above average, and that's the one thing I recommend here. The stuffed squid was another favorite of mine but it was on the salty side. The food here did not leave a lasting impression on me. I don't know if I caught this place on an off day, but this is just based on my one experience here.Service here was decent. We were seated at a community table, which I am not a fan of, but usually okay with. The girl sitting the edge did not move down all the way so I ended up in a really tight spot. It was clear to everyone else at the table that I was uncomfortable. When I asked the waitress if she could remove the seat next to me so that I would have more room, she just move that seat over an inch and basically told me to deal with it....but nicely, of course.. There was no one sitting next me so I don't see the problem with taking the seat away, but luckily the girl on the edge finished her meal and the next person scooted all the way down. Maybe in the future, I'll like this place, but as for now, this is it.","11/26/2016","3.0 star rating","https://www.yelp.com/user_details?userid=HlJ8GXKKi2gV2erAh6kC0A","Tiffany W."
"I also ventured this spot while I was here over the Halloween weekend. We came here on a late Friday late, so there was absolutely no wait. I just got off the plane, so I was ready to order everything on the menu. Let's see we got the pig ears with fried egg (I didn't like it that much. It was just fried crunch without much flavor), milk-braised pork shoulder (that was heavenly and the meat was so tender), bone marrow (it was buttery and so good with the carbs), scallops (they were cooked fine and weren't tough), and savory cannoli (I was really surprised by how it turned out. Def try it!). For dessert, we had apple pie which wasn't soggy and crumbly.","11/24/2016","4.0 star rating","https://www.yelp.com/user_details?userid=ZpTWRXQQTeAF5sp1r0A9IA","Jessica Y."
"My first time in the Windy City and I'm so glad I decided to try this place!! I came here on a Sunday around 5 pm and got seated immediately (lucky :D). The place is usually pretty packed so come early. But let me tell you, the food is worth the wait!! We ordered: -Milk braised pork shoulders with mashed potatoes (soooo good, the meat literally melts in your mouth) -""JLT"" Pork Jowl (the pork, tomato, fried duck egg combo works really well but the meat was a little salty for me) -Half duck with some kind of greek yogurt sauce (definitely for 3-4 people but it was so good my friend and I finished the whole thing ourselves. Sadly, I don't think it's on the current menu anymore) Overall, the food is amazing so try everything but be prepared for the wait, the tight seating, and the loud atmosphere :)","6/8/2016","5.0 star rating","https://www.yelp.com/user_details?userid=aqTE8sslDppo2FGf-oWLQg","Christine Y."
"Yes, it really is one of the best restaurants in Chicago. Long wait, but well worth t. Get the full duck and of course any tapas they recommend. They know what they are doing","4/15/2017","5.0 star rating","https://www.yelp.com/user_details?userid=t7IgOgc6LtydUdgwlMPVIA","Gahbbbi D."
"I wish I had more time to taste the food due rushing my last minute changing flight. Their pork shoulder is very tender and juicy. The bone barrow was tasty. Everything was not as small as they described. Overall I would love to come back for visit.","3/23/2017","4.0 star rating","https://www.yelp.com/user_details?userid=AM3SSYqgob97Q6MBw22Y-g","Shan C."
"My first meal in the Windy City was this place. Luckily I was staying about 10 minutes from this place as it was difficult to get reservations to this place so I just showed up around 10:30 and luckily the place had room for us. Inside is very small, with a couple of booths and small tables and a long table inside. The patio area had more room for larger groups. The restrooms are clean and well-maintained. The dining area is pretty dim, but the decor around the place is pretty cool.Due to the portion of the plates, I recommend getting around 3-4 plates per 2 people. The one item I highly recommend is the bone marrow. The bone marrow also comes bread, sea salt and herb salad. This dish was my favorite dish here. The bone marrow just melts in your mouth, and the bread and the perfect amount of salt that I added just tingles the taste buds. My second favorite item there had to the calamari. The calamari also included some veggies, but the kicker was the pistachios, which I would never though compliment the calamari. The other items we got were the House Made Veal Mortadella Sausage and the Octopus. The Veal was alright and the Octopus too me was a bit too salty. Overall, I did enjoy the food here and was pretty full after finishing all the food.The service here was very good. We were seating very quickly and got our food and drinks in a timely fashion. The seating here is cozy, so expect to overhear other conversations. We were talking and sharing stories with people all the way from Florida. Overall, I enjoyed my experience at the Purple Pig, and I highly recommend it to those visiting Chicago. Its a good way to start off your stay here. 4.5 stars.","6/5/2016","4.0 star rating","https://www.yelp.com/user_details?userid=Tdt1kIIJmkKMVo_1PZEkwQ","Jason P."
"Packed to the rafters, loud and 100% worth the wait. Arrived around 7pm on a Thursday to a packed house but luckily for us only a 15 minute wait. Seated a little quicker than that. Server was over quickly and very friendly. Clearly a professional server who knew how to help us where needed and when to stay back and let us enjoy. Solid wine list with 50 choices under $50 and a nice selection of cocktails/beer/spirits. The menu is ever changing, seasonal and locally sourced where possible. We started with a 5 cheese platter & bone marrow (can I give more than 5* for this? Incredible). Moved on to mains with a vegetable dish, meatballs, a hotdog and a flintstone-esque turkey leg. Each and every dish was flavourful, unique without being weird and filling. Large portions meant to be shared and passed around. Total for all this was $225 before tip. A steal at twice the price (and this would be twice the price in NYC....)Can't wait to get back.","3/6/2017","5.0 star rating","https://www.yelp.com/user_details?userid=ZKCHNmibYiDGzUmC-ojawA","Rob S."
"Great spot to have some tapas and drinks. It's always full of guests here, but I came for Saturday brunch around 1pm and got seated immediately. No reservations. By the time I had finished my meal there were a bunch of people waiting outside, with drinks of course so it's really not too bad. Outdoor seating is a must during the summer months and it's absolutely a fantastic experience to sit outside and soak up the gorgeous weather. I sat outside and loved it. Indoors struck me as being extremely loud (I stood inside waiting for the bathroom-only 2 stalls- and could barely hear my own thoughts). Come with a bunch of people as everything is tapas style and better enjoyed when shared. Order a little bit of everything from each section of their menu to get the full experience. We got the crispy pig ears with kale (I would have had no idea I was eating pig ears if I hadn't read the menu, try it!), a seafood dish (delicious sauce to dip bread in), the roasted bone marrow (so yum), and a roasted beet salad with a creamy goat cheese that was pretty perfect. I would definitely bring out of town guests here for a good time.","7/9/2016","4.0 star rating","https://www.yelp.com/user_details?userid=YK49b7F2xzLjS9TruaaBtg","Wendy L."
"Purple Pig you were amazing!!! When my friends and I came to Chicago we were HIGHLY recommended to come here and we decided to go. It was a Friday night and when we got there in the evening they informed us it was about a 1.5 hour wait. I was extremely sad because I was getting hungry, but we decided to just leave our reservation and go walk around for a drink and some appetizers somewhere else. SO happy we did that! They text me once our table was ready so we walked on over and got seated quickly. We ordered several plates that i'm still salivating about. Just to give you an idea we ordered a calamari salad (fresh and tasty), bone marrow (WOW), roasted brussel sprouts, grilled octopus (a must), Pork Smear with Ricotta bread, and grilled tongue. Their dessert options are also amazing!Service was great! We also ordered a bottle of Cabernet Sauvignon that went well with our plates. Everything was so inexpensive which I'm not use to because a dinner like this in Los Angeles would be so much more. Extremely satisfied with this place and highly recommend it as well!!!","5/2/2016","5.0 star rating","https://www.yelp.com/user_details?userid=LI4dc3hxvEWqLaTdjdzzpQ","Diana H."
"They don't take reservations. We waited about 45 minutes for a table for four on a Sunday evening. Not bad as I've heard the wait can be as long as 2 hours. This is a Tapas place so expect to get a call from your credit card company after dinner. But definitely worth your Christmas bonus. Here's why. The food is excellent and the dishes as unique. Portions are actually also very generous. We ordered about 7 dishes and 3 drinks. Our bill was around $200. The best dishes IMO were the Octopus, shredded fried pig ears, bone marrow and chicken skewers. The ham steak for 2 and gnocchi were okay.","11/26/2016","5.0 star rating","https://www.yelp.com/user_details?userid=O9dJ38LAuj0dC7Pbaaq-5g","Annie D."
"I was told I must eat here while I was in Chicago. It was terrific. I'm a foodie and these were theMost unusual combinations of food I have had. I wish  they had a restaurant in Los Angeles. The service was outstanding. A darling waiter Who made suggestions and frequently checked to see if everything was ok. Also they food arrived at a perfect pace.","4/21/2017","5.0 star rating","https://www.yelp.com/user_details?userid=c3ohLDAqSWT5tIwgS25COg","Donna D."
"Great place to have lunch with friends. We share everything and the service is fast. Super recommended.","3/12/2017","5.0 star rating","https://www.yelp.com/user_details?userid=9wbd8FVCFDpDUg3ZStSOGg","Ni F."
"My first Tapas restaurant.Menu was little bit difficult for me, doesn't sound appetizing. But it's fabulous, everything was delicious.Lots of selections of wine and unique table setting.You will get to know your neighbors soon.Very good vibes and cool atmosphere","3/23/2017","5.0 star rating","https://www.yelp.com/user_details?userid=2DL4sFNlSAIWAvwiuxfX_g","June S."
"This restaurant was on my must try list for my visit to Chicago. So glad that we were able to dine here on our last night without having to wait for a table. We were seated at a family style table so I often times found myself bumping elbows with my neighbors, but I didn't mind too much because the lamb ribs made up for it. If you order one thing here, make sure its the lamb!! The meat literally falls of all the bone. Its a perfect bite with a little bit of crunch, sweetness and tartness. Our waiter was helpful when we were trying to decide which bottle of wine we should order. The pigs ears were subpar. Make sure you get the pork liver pate, and don't be afraid to ask for more bread because the bread to spread ratio is a little off. If you aren't too full and have some room for dessert, the panna cotta should be at the top of your list!","1/30/2017","5.0 star rating","https://www.yelp.com/user_details?userid=L0R4WiPddx8KX6OEdZzx5Q","Marc S."
"Wow!  This place offers such an amazing variety of food and drinks. You can't go wrong with anything here.","10/21/2016","5.0 star rating","https://www.yelp.com/user_details?userid=XlS51TcH7iak22sKTxel_A","Rogelio S."
"We stumbled across this place while exploring Chicago's River Walk...we we're starving after a day of walking around DT Chicago...there was about a 1hr wait for a table in the late afternoon but absolutely worth it...the staff is really friendly and attentive throughout our stay...i love that its all tapas/small plates because its perfect for sharing allowing you to order and try multiple different dishes...everything we ordered was delicious and we practically cleared every single plate...definitely recommend the roasted beets, broccoli, bone marrow and chicken kebabs (so moist and juicy)...the most popular dessert is the Sicilian Iris which is killer...definitely a place we'll be frequenting when we're in the area...i'd say its not a good place for kids (especially those with strollers)...the family next to us had a baby and brought in a stroller which took up entirely too much space...as it is, the place is fairly small and really packed...","4/25/2017","5.0 star rating","https://www.yelp.com/user_details?userid=9Fltiu7MMOcyG7tfX9i-Bg","Jes N."
"We were just walking along Michigan Ave and stumbled upon this place. It was about 1pm and it was very busy, we thought we'd have to wait but we were lucky enough to get seated right away! I recommend ordering the roasted bone marrow, pigs ears with crispy kale and the beets with goat cheese. Everything tastes so good, I can't wait to try other things on their menu next time. The prices are very reasonable, you would think from the quality of their food, that it would be more expensive. It's very loud and lively, it really does make you feel like you're in a big city! Definitely coming back on my next visit to the Windy City!","4/18/2016","5.0 star rating","https://www.yelp.com/user_details?userid=SxvvrztdHI54Eywr-wo2aw","Kristine M."
"Walked in at 11:30 on a Thursday and Boyfriend and I were seated immediately. Tapas ordered: Whipped Feta with Avocado & Preserved Tomatoes Smear, Fried Smashed Potatoes, Deviled Egg with Arugula and Capers, Milk Braised Pork Shoulder with Mashed Potatoes and Chocolate Tahini CakeMy favorite was the smear, it was freaking AH-MAZING! I thought that all of the ingredients paired so well on top of the fresh, not overly toasted, bread!My least favorites were the deviled egg and cake. I love deviled eggs but I think that I was expecting something different for this dish, I definitely think that the capers brought it all together. And, the cake is one dish that I would not order again. All of the ingredients were layered and I think that the pomegranate was a bit overpowering to the chocolate. I left satisfied and to the point where I was comfortably stuffed. Give this place a try if you are looking for delicious tapas and great service!","5/16/2016","4.0 star rating","https://www.yelp.com/user_details?userid=ePm0UDfRzThVIsIK5gSp1Q","Stephanie H."
"TOP FIVE OF ALL TIME!Every once in a while you eat a meal that stays with you a while, its delicious, it's memorable, it's fun, it stands out, it's what you crave, you miss it.Well, at The Purple Pig it maybe a few items.  Sooo glad we walked in and decided to try this gem of a restaurant. (Monday around 6pm). Packed with noise, laughter and awe on people's faces as I watched them put bites of different tapas in their mouth.  Their palates dancing with joy, I know mine was!Food 5+ starsService 5+ starsAtmosphere 5+ starsQuality 5+ starsPrices 5 (it's pricy, but you get what you pay for and it's definitely worth it) See my pictures and recommendations!The Real Foodie (Snob)Just keepin' it real piggish!","11/22/2016","5.0 star rating","https://www.yelp.com/user_details?userid=jx-BchSqX2PlnMflR62Urw","Jack D."
"Bone Marrow- 4/5 a bit on the greasy sideStuffed Squid - 6/5 so good out of the chartEl toro - 4/5Overall - I'm taking people here~","11/26/2016","5.0 star rating","https://www.yelp.com/user_details?userid=_WEIfnMiBlvmTgwIgH7p3w","An H."
"Great food and sophisticated cocktails! Nice ambiance, knowledgeable staff, clean place. Easy to get carried away and end up with a quite large tab! Call ahead for reservations as the place gets pretty busy.","4/17/2017","5.0 star rating","https://www.yelp.com/user_details?userid=K-eTXIfObZBQNM5kWoWZ-g","Val L."
"Walked in and place was packed on a Sunday night (love that feel)found a spot at the bar in about 5 mins and began a great experience. Alan and Marc took care of me as I always ask for a surprise and recommendation and they obliged and I listened. Octopus they were right is one of my favorites and this did not disappoint..while waiting for food Alan made me a drink on his recommendation again and perfect... even the bread when served was perfect toasted and still soft but crunchy like heaven. I sat and watched the staff all working together like an orchestra and just enjoyed every moment.  Keep it up PP can't wait to come back","3/21/2017","5.0 star rating","https://www.yelp.com/user_details?userid=Ix5Pcc0Cn_sdX2nYNxPfnw","Bruce G."
"This place is really yummy! Definitely try a bunch of dishes. I got the pig's ear dish as an app and the JLT sandwich. Both were very yummy! Really cool place. Their cocktails and sangria are great too.","2/15/2017","4.0 star rating","https://www.yelp.com/user_details?userid=6t3QvtDpBeNcbtDV2yG_Dw","Blaine T."
"My one regret: that I came alone. The menu reads like a good book. Everything sounds delicious, and based on the things I tried, I'd imagine it tastes as it reads. I wanted to try almost everything, but given my practical side (I can't spend $200 on dinner just to try a bite of everything, can I?) I opted for the broccoli and the pork shoulder. The broccoli was a tad salty, but overall really well prepared. The garlic and slight acidity are my ideal flavor profile. Then the main course, the pork. Okay, moment of truth, the pork is good, but the potatoes are to.die.for... Seriously... When I come back I'm just asking for an order of potatoes so I can try other things on the menu. Also, the place was packed but the service will amazing.","4/16/2016","5.0 star rating","https://www.yelp.com/user_details?userid=LvPYmqFmOSFNQo9HEHxWPA","Jennifer M."
"Didn't know what to expect after viewing the menu which is full of unique combinations of food I've never tried before, but everything we tried was a knockout. Chorizo stuffed olives: 3.5 stars. Least favorite dish of the day. Doesn't mean that they weren't good, I just wouldn't order them again.Broccoli: 5 stars. Best broccoli I've ever had, hands down. Anchovy vinaigrette is not fishy at all, so all you fish haters out there should have no fear.Calamari: 4.5 stars. Had no idea what fregola was but I liked it. Texture of fregola, radishes, cucumbers, and pistachios made this fun to eat. Nice to have calamari that's not fried for once.Milk braised pork shoulder: 5 stars. Pork shoulder is like butter, super tender. This is a creamy and rich dish that left me licking the plate. Skirt steak with mango: 5 stars. Usually don't prefer sauces with steak but sauce combo here was nice and fresh. Order the steak medium/rare.","6/12/2016","5.0 star rating","https://www.yelp.com/user_details?userid=Jc4CdqYIm0NLxs9f_sMgeA","Drew A."
"There are lots of good restaurants in Chicago but what makes the Purple Pig one of my favorite places to visit is the convenient location and the rich variety of small plates that allow you to sample many of their dishes. I feel like a lot of places in downtown area are usually either too expensive or the food isn't anything special.That's not the case with the Purple pig. Their price is consistent with their food quality. Some of my favorite items to try were the roasted bone-marrow spread, pig ears with crispy kale topped with a fried egg, and milk-braised pork shoulders. . If you don't have a reservation, you can still dine at the covered and heated patio as long as you are willing to eat while standing !The menu is innovative and  it's definitely nice to know that such great quality and selection is available on the magnificent mile.","4/11/2016","4.0 star rating","https://www.yelp.com/user_details?userid=B8oqqVpzi5iPvFdfbeI6ig","Halide T."
